"","Yield0","Year","ID1","SeasPr","I.SeasPr.2.","CVPrec","Spell","Spell4","AvgTempK","CVTempK","Yield0lag"
"49-2005",1.71,"25","35",-0.491521266104479,0.24159315503295,-0.190144655642311,-0.474929286024829,0.971112244873897,0.457604238193884,-0.462607857735242,1.26
"49-2006",1.43,"26","35",-0.896109425029734,0.803012101627121,0.644957967223493,0.448333967236423,0.632437399270953,0.485372798632797,-1.54555397145763,1.71
"49-2007",2.31,"27","35",0.0876228321300137,0.00767776071048456,-0.190144655642311,0.0804170317263,0.0303487848657184,0.429835677754971,-1.38311205439927,1.43
"49-2008",1.61,"28","35",-1.30705792182456,1.70840041100433,0.346707030485706,-0.134779666402263,0.858220629672916,0.37429855687716,-1.38311205439927,2.31
"49-2009",1.31,"29","35",-0.609894220899204,0.371970960686248,0.167756468443033,1.01756394293133,0.0679793232660454,0.51314135907171,-0.354313246363003,1.61
"49-2010",2.32,"30","35",-0.0664386851550618,0.00441409888513343,-0.0111940935996393,-0.15560515331793,0.0679793232660454,0.540909919510607,-1.65384858282987,1.31
"49-2011",2.16,"31","35",-1.09575336371338,1.20067543408918,1.06250927865639,1.53820111582301,0.105609861666373,0.554794199730064,-1.00408091459644,2.32
"49-2012",3.42,"32","35",0.437441414956217,0.191354991518897,-0.548045779727656,0.774599928915212,-0.872784136742134,0.374298556877176,-0.300165940676884,2.16
"49-2013",2.88,"33","35",0.114477592023742,0.0131051190755544,-0.428745405032541,0.934261995268661,-0.948045213542788,0.429835677754971,-0.67919708047972,3.42
"49-2014",2.39,"34","35",-1.12437488412643,1.26421888005432,0.22740665579059,0.205369953220304,0.895851168073243,0.485372798632797,-1.00408091459644,2.88
"52-1981",2.25,"1","36",1.45120860094448,2.10600640345523,-1.44279858994102,-1.40513436825797,-2.0769613655526,-0.333799734314965,0.133012504812071,NA
"52-1982",2.7,"2","36",0.991497513816305,0.983067319903914,-1.3234982152459,-0.86367170845062,-1.0985673671441,-0.222725492559329,0.891074784417743,2.25
"52-1983",2.1,"3","36",0.758638477369368,0.575532339345312,-1.08489746585567,-1.41901802620175,-1.39961167434671,-0.139419811242605,1.43254784127894,2.7
"52-1984",1.84,"4","36",0.103877028907797,0.0107904371347113,-0.726996341770328,-0.530463917799943,-0.345956599137553,-0.167188371681519,0.891074784417743,2.1
"52-1985",2.94,"5","36",1.28831328106278,1.65975111016275,-1.3234982152459,-0.849788050506842,-1.88880867355097,-0.361568294753863,0.782780173045504,1.84
"52-1986",2.81,"6","36",0.514472173598755,0.264681617407427,-1.08489746585567,-1.12746120938241,-0.496478752738862,-0.278262613437139,0.349601727556549,2.94
"52-1987",2.54,"7","36",0.639205466263048,0.40858362810056,-1.20419784055079,-0.502696601912386,-0.910414675142461,-0.139419811242605,0.566190950301026,2.81
"52-1988",2.25,"8","36",1.40597953164978,1.97677844341812,-1.3234982152459,-0.738718786956616,-1.58776436634835,-0.222725492559329,0.891074784417743,2.54
"52-1989",2.25,"9","36",0.855103601724472,0.731202169682165,-1.08489746585567,-1.16911218321374,-1.17382844394475,-0.361568294753863,-0.191871329304645,2.25
"52-1990",2.3,"10","36",0.878778192683417,0.772251111935933,-1.20419784055079,-1.16911218321374,-1.28672005914573,-0.306031173876052,-0.841638997538078,2.25
"52-1991",2.79,"11","36",1.40668623585751,1.97876616615096,-1.3234982152459,-1.23853047293263,-1.39961167434671,-0.250494052998242,0.24130711618431,2.3
"52-1992",2.5,"12","36",0.912699994654443,0.83302128024222,-1.3234982152459,-0.488812943968608,-1.43724221274704,-0.222725492559329,1.54084245265118,2.79
"52-1993",1.8,"13","36",0.374544740468274,0.140283762612446,-1.08489746585567,-0.0723032056552608,-0.722261983140825,-0.250494052998242,-0.516755163421362,2.5
"52-1994",2.7,"14","36",1.34696973030435,1.81432745435616,-1.3234982152459,-1.46066900003308,-1.77591705834999,-0.278262613437139,0.133012504812071,1.8
"52-1995",2.5,"15","36",0.874891319540904,0.765434821008024,-1.20419784055079,-1.3218324205953,-1.21145898234508,-0.194956932120432,-0.300165940676884,2.7
"52-1996",2.62,"16","36",1.05474754040811,1.11249237399697,-1.20419784055079,-1.43290168414553,-1.28672005914573,-0.278262613437139,0.0247178934398323,2.5
"52-1997",2.7,"17","36",0.94450168400228,0.892083431083142,-1.08489746585567,-0.558231233687499,-0.835153598341806,-0.167188371681519,1.21595861853446,2.62
"52-1998",2.64,"18","36",0.727190140125396,0.528805499895593,-1.20419784055079,-1.0025082878884,-0.985675751943115,-0.0838826903647951,0.782780173045504,2.7
"52-1999",2.79,"19","36",0.968176274961225,0.937365299397794,-1.3234982152459,-1.33571607853908,-0.948045213542788,-0.306031173876052,-0.408460552049123,2.64
"52-2000",2.66,"20","36",0.624364677900724,0.389831251010075,-1.08489746585567,-0.835904392563064,-0.759892521541152,-0.139419811242605,0.0247178934398323,2.79
"52-2001",2.61,"21","36",1.11870427120765,1.25149924641824,-1.20419784055079,-1.5162036318082,-1.39961167434671,-0.333799734314965,-0.733344386165839,2.66
"52-2002",2.46,"22","36",0.768885688381448,0.591185201797814,-0.965597091160558,-1.16911218321374,-0.835153598341806,-0.222725492559329,-0.408460552049123,2.61
"52-2003",3.01,"23","36",1.7324768756209,3.00147612456115,-1.3234982152459,-1.0025082878884,-1.47487275114737,-0.194956932120432,1.10766400716222,2.46
"52-2004",2.7,"24","36",0.384791951480354,0.148064845924059,-0.965597091160558,-0.0445358897677044,-1.39961167434671,-0.194956932120432,0.349601727556549,3.01
"52-2005",2.98,"25","36",0.617650987927292,0.381492742887559,-0.965597091160558,-1.0025082878884,-0.985675751943115,-0.139419811242605,0.999369395789981,2.7
"52-2006",3.19,"26","36",0.964996106026441,0.931217484646194,-1.20419784055079,-1.18299584115752,-1.2490895207454,-0.167188371681519,-1.16652283165479,2.98
"52-2007",2.79,"27","36",1.30456747784056,1.70189630423929,-1.08489746585567,-0.613765865462612,-0.910414675142461,-0.222725492559329,0.457896338928787,3.19
"52-2008",2.95,"28","36",1.09785649707963,1.20528888817995,-1.20419784055079,-0.794253418731729,-1.13619790554442,-0.250494052998242,-0.516755163421362,2.79
"52-2009",1.99,"29","36",0.590089523825833,0.348205646128999,-0.726996341770328,-0.377743680418382,-0.0825428303352627,-0.0283455694869847,-0.0835767179324065,2.95
"52-2010",2.66,"30","36",1.45580217829472,2.11935998232765,-1.3234982152459,-1.16911218321374,-1.58776436634835,-0.0838826903647951,-0.408460552049123,1.99
"52-2011",2.71,"31","36",1.60703687874888,2.58256752965893,-1.44279858994102,-0.822020734619286,-2.00170028875195,-0.0561141299258978,0.349601727556549,2.66
"52-2012",2.93,"32","36",1.71834279146631,2.95270194898422,-1.44279858994102,-0.322209048643269,-2.60378890315718,-0.139419811242605,0.349601727556549,2.71
"52-2013",2.57,"33","36",1.60951034347593,2.59052354575601,-1.44279858994102,-0.877555366394399,-1.92643921195129,-0.139419811242605,0.0247178934398323,2.93
"52-2014",2.93,"34","36",1.17418055151443,1.37869996755474,-1.20419784055079,-1.12746120938241,-0.910414675142461,-0.0838826903647951,0.0247178934398323,2.57
"53-1981",2.08,"1","37",1.14661908741298,1.31473533161976,-1.3234982152459,-1.48843631592064,-2.00170028875195,-0.250494052998242,0.133012504812071,NA
"53-1982",1.74,"2","37",0.714469464386261,0.510466615540391,-1.20419784055079,-1.22464681498885,-1.21145898234508,-0.167188371681519,0.782780173045504,2.08
"53-1983",1.39,"3","37",0.483730540562513,0.233995235872901,-1.08489746585567,-1.30794876265152,-1.17382844394475,-0.0838826903647951,1.3242532299067,1.74
"53-1984",1.57,"4","37",0.201048857470631,0.0404206430902462,-0.965597091160558,-0.919206340225733,-0.345956599137553,-0.111651250803708,0.782780173045504,1.39
"53-1985",1.62,"5","37",0.913053346758308,0.833666414026547,-1.3234982152459,-0.752602444900394,-2.26511405755424,-0.278262613437139,0.674485561673265,1.57
"53-1986",1.8,"6","37",0.689734817115721,0.475734117941658,-1.20419784055079,-0.030652231823926,-1.36198113594639,-0.194956932120432,0.349601727556549,1.62
"53-1987",1.74,"7","37",0.528252905649484,0.279051132327123,-1.3234982152459,-1.05804291966352,-0.722261983140825,-0.0561141299258978,0.349601727556549,1.8
"53-1988",1.08,"8","37",1.47417648769569,2.17319631687481,-1.44279858994102,-1.30794876265152,-1.92643921195129,-0.167188371681519,0.674485561673265,1.74
"53-1989",1.08,"9","37",0.57383532704805,0.329286982568343,-1.20419784055079,-1.26629778882019,-1.32435059754606,-0.278262613437139,-0.300165940676884,1.08
"53-1990",1.15,"10","37",0.853336841205148,0.72818376455798,-1.44279858994102,-0.447161970137273,-2.03933082715228,-0.222725492559329,-0.949933608910317,1.08
"53-1992",1.66,"12","37",0.723303266982882,0.523167616028111,-1.44279858994102,-0.94697365611329,-1.77591705834999,-0.139419811242605,1.43254784127894,NA
"53-1993",1.03,"13","37",0.353696966340247,0.125101543998294,-1.20419784055079,-1.34959973648286,-0.534109291139189,-0.167188371681519,-0.733344386165839,1.66
"53-1994",0.16,"14","37",1.03389976628009,1.06894872671402,-1.56209896463613,-1.89106239629021,-2.71668051835816,-0.222725492559329,-0.0835767179324065,1.03
"53-1995",1.67,"15","37",0.977010077557846,0.954548691649589,-1.56209896463613,-1.69669118507731,-2.79194159515882,-0.111651250803708,-0.408460552049123,0.16
"53-1997",1.62,"17","37",0.60881718533067,0.37065836515396,-1.3234982152459,-0.558231233687499,-1.2490895207454,-0.0838826903647951,1.21595861853446,NA
"53-1998",1.32,"18","37",0.576308791775104,0.33213182347728,-1.3234982152459,-1.43290168414553,-1.21145898234508,-0.000577009048071635,0.566190950301026,1.62
"53-1999",1.4,"19","37",0.95545559922209,0.912895402084844,-1.68139933933125,-1.30794876265152,-2.15222244235326,-0.222725492559329,-0.6250497747936,1.32
"53-2000",1.17,"20","37",0.228256969468225,0.052101244110818,-1.3234982152459,-1.18299584115752,-1.02330629034344,-0.0838826903647951,-0.191871329304645,1.4
"53-2001",1.17,"21","37",0.885845234760714,0.784721779948265,-1.56209896463613,-1.61338923741465,-2.18985298075358,-0.278262613437139,-0.949933608910317,1.17
"53-2002",1.35,"22","37",0.95474889501436,0.911545452531142,-1.3234982152459,-1.12746120938241,-1.81354759675031,-0.139419811242605,-0.516755163421362,1.17
"53-2003",1.66,"23","37",1.36993761705556,1.87672907462387,-1.68139933933125,-1.21076315704508,-2.03933082715228,-0.111651250803708,1.10766400716222,1.35
"53-2004",1.32,"24","37",0.130731788801526,0.0170908006032468,-1.3234982152459,-0.377743680418382,-1.62539490474868,-0.111651250803708,0.133012504812071,1.66
"53-2005",1.96,"25","37",0.655813015144696,0.430090710833177,-1.44279858994102,-1.5162036318082,-1.92643921195129,-0.0561141299258978,0.891074784417743,1.32
"53-2006",1.31,"26","37",1.24626438070286,1.55317490660869,-1.56209896463613,-0.877555366394399,-2.56615836475686,-0.0838826903647951,-1.27481744302703,1.96
"53-2007",1.24,"27","37",0.981603654908089,0.963545735328919,-1.44279858994102,-0.86367170845062,-2.00170028875195,-0.139419811242605,0.24130711618431,1.31
"53-2008",0.43,"28","37",0.940614810859766,0.884756222408754,-1.56209896463613,-0.738718786956616,-1.73828651994966,-0.167188371681519,-0.6250497747936,1.24
"53-2009",1.26,"29","37",0.339916234289518,0.115543046333566,-1.20419784055079,-1.08581023555107,-0.233064983936571,0.0549601118297387,-0.191871329304645,0.43
"53-2010",1.18,"30","37",1.07877548347092,1.16375654373792,-1.56209896463613,-1.43290168414553,-1.77591705834999,-0.000577009048071635,-0.516755163421362,1.26
"53-2011",1.21,"31","37",1.07877548347092,1.16375654373792,-1.68139933933125,-1.73834215890865,-2.18985298075358,-0.000577009048071635,0.24130711618431,1.18
"53-2012",1.31,"32","37",1.01941233002163,1.03920149860013,-1.56209896463613,-1.05804291966352,-2.45326674955587,-0.0561141299258978,0.349601727556549,1.21
"53-2013",1.51,"33","37",0.9794835422849,0.959388009606976,-1.56209896463613,-0.974740972000846,-1.77591705834999,-0.0561141299258978,-0.0835767179324065,1.31
"53-2014",1.58,"34","37",1.06252128669314,1.12895148467605,-1.56209896463613,-1.21076315704508,-1.663025443149,-0.000577009048071635,-0.0835767179324065,1.51
"55-1981",2.42,"1","38",2.45967550537476,6.05000359174061,-1.44279858994102,-1.68280752713354,-2.4908972879562,-0.361568294753863,0.133012504812071,NA
"55-1982",2.09,"2","38",1.81622132423687,3.29865989861273,-1.44279858994102,-1.25241413087641,-1.62539490474868,-0.278262613437139,0.891074784417743,2.42
"55-1983",2.09,"3","38",1.33566246298067,1.78399421501559,-1.44279858994102,-1.48843631592064,-2.22748351915391,-0.194956932120432,1.3242532299067,2.09
"55-1984",2.09,"4","38",1.02541931578733,1.05148477318976,-0.965597091160558,-0.835904392563064,-1.36198113594639,-0.222725492559329,0.891074784417743,2.09
"55-1985",2.1,"5","38",2.11904407724905,4.49034780132427,-1.56209896463613,-0.780369760787951,-2.45326674955587,-0.417105415631673,0.674485561673265,2.09
"55-1986",2.1,"6","38",1.06711486404338,1.13873413306233,-1.20419784055079,-1.29406510470775,-0.722261983140825,-0.333799734314965,0.349601727556549,2.1
"55-1987",2.1,"7","38",1.26287192958451,1.59484551053251,-1.44279858994102,-1.3218324205953,-1.21145898234508,-0.194956932120432,0.457896338928787,2.1
"55-1988",1.71,"8","38",2.28193939713074,5.20724741217743,-1.44279858994102,-1.3218324205953,-2.11459190395293,-0.278262613437139,0.782780173045504,2.1
"55-1989",2.3,"9","38",1.33990268822705,1.79533921391807,-1.3234982152459,-1.3218324205953,-1.62539490474868,-0.417105415631673,-0.191871329304645,1.71
"55-1990",2.3,"10","38",1.59784972404839,2.55312374064152,-1.56209896463613,-1.21076315704508,-2.4908972879562,-0.361568294753863,-0.841638997538078,2.3
"55-1992",2.94,"12","38",1.96922278521035,3.87783837779161,-1.68139933933125,-0.808137076675507,-2.34037513435489,-0.278262613437139,1.54084245265118,NA
"55-1993",2.25,"13","38",1.03389976628009,1.06894872671402,-1.3234982152459,-0.835904392563064,-1.06093682874377,-0.306031173876052,-0.6250497747936,2.94
"55-1994",2.6,"14","38",2.2642717919375,5.12692674776387,-1.56209896463613,-1.90494605423399,-2.79194159515882,-0.333799734314965,0.0247178934398323,2.25
"55-1995",2.95,"15","38",1.60951034347593,2.59052354575601,-1.44279858994102,-1.75222581685243,-2.75431105675849,-0.250494052998242,-0.300165940676884,2.6
"55-1997",2.16,"17","38",1.4671094456184,2.15241012542272,-1.44279858994102,-0.558231233687499,-1.663025443149,-0.194956932120432,1.21595861853446,NA
"55-1998",2.67,"18","38",1.50350471231648,2.26052641995785,-1.56209896463613,-1.26629778882019,-1.85117813515064,-0.111651250803708,0.674485561673265,2.16
"55-1999",2,"19","38",1.96215574313305,3.85005516031003,-1.80069971402636,-1.44678534208931,-2.15222244235326,-0.333799734314965,-0.516755163421362,2.67
"55-2000",1.8,"20","38",0.913406698862173,0.834311797526292,-1.44279858994102,-1.34959973648286,-1.0985673671441,-0.194956932120432,-0.0835767179324065,2
"55-2001",2.07,"21","38",1.64378549755082,2.7020307619584,-1.56209896463613,-1.84941142245888,-2.15222244235326,-0.389336855192776,-0.841638997538078,1.8
"55-2002",2.22,"22","38",1.76993219863057,3.13265998774926,-1.44279858994102,-1.65504021124598,-2.56615836475686,-0.278262613437139,-0.516755163421362,2.07
"55-2003",2.72,"23","38",2.24978435567904,5.06152964705817,-1.56209896463613,-1.18299584115752,-2.0769613655526,-0.250494052998242,1.10766400716222,2.22
"55-2004",3,"24","38",0.815528166091609,0.665086189688743,-1.3234982152459,-0.669300497237725,-1.70065598154933,-0.222725492559329,0.24130711618431,2.72
"55-2005",2.54,"25","38",1.39219879959905,1.93821749760503,-1.44279858994102,-1.61338923741465,-1.5125032895477,-0.194956932120432,0.891074784417743,3
"55-2006",2.63,"26","38",1.96427585575624,3.85837963750692,-1.68139933933125,-1.55785460563953,-2.56615836475686,-0.222725492559329,-1.27481744302703,2.54
"55-2007",3.98,"27","38",1.65049918752425,2.72414756801822,-1.44279858994102,-0.960857314057068,-1.32435059754606,-0.278262613437139,0.349601727556549,2.63
"55-2008",0.85,"28","38",1.95155518001711,3.80856762065161,-1.56209896463613,-1.44678534208931,-1.70065598154933,-0.278262613437139,-0.6250497747936,3.98
"55-2009",1.95,"29","38",1.01623216108684,1.03272780522724,-1.3234982152459,-1.30794876265152,-0.797523059941479,-0.0561141299258978,-0.0835767179324065,0.85
"55-2010",2.21,"30","38",2.11904407724905,4.49034780132427,-1.68139933933125,-1.61338923741465,-2.71668051835816,-0.139419811242605,-0.516755163421362,1.95
"55-2011",1.94,"31","38",2.32116148065974,5.38779061929853,-1.80069971402636,-1.43290168414553,-2.60378890315718,-0.111651250803708,0.24130711618431,2.21
"55-2012",2.38,"32","38",2.28865308710418,5.23793295311148,-1.68139933933125,-0.974740972000846,-2.79194159515882,-0.194956932120432,0.349601727556549,1.94
"55-2013",2.48,"33","38",2.08017534582391,4.32712946937364,-1.56209896463613,-1.29406510470775,-2.30274459595457,-0.194956932120432,0.0247178934398323,2.38
"55-2014",2.7,"34","38",2.2321167504858,4.98234518779929,-1.56209896463613,-1.39125071031419,-1.73828651994966,-0.111651250803708,-0.0835767179324065,2.48
"59-1991",1.41,"11","39",1.32400184355313,1.75298088173209,-1.44279858994102,-1.12746120938241,-1.96406975035162,-0.194956932120432,0.133012504812071,NA
"59-1992",0.45,"12","39",1.67664724321025,2.81114597816454,-1.56209896463613,-0.974740972000846,-2.30274459595457,-0.139419811242605,1.43254784127894,1.41
"59-1993",1.49,"13","39",1.0508606672656,1.1043081420059,-1.20419784055079,-0.960857314057068,-0.835153598341806,-0.167188371681519,-0.6250497747936,0.45
"59-1994",0.56,"14","39",2.12929128826113,4.53388139026473,-1.56209896463613,-1.79387679068376,-2.4908972879562,-0.222725492559329,-0.0835767179324065,1.49
"59-1995",1.51,"15","39",1.30739429467148,1.70927984173954,-1.44279858994102,-1.75222581685243,-2.15222244235326,-0.111651250803708,-0.408460552049123,0.56
"59-1997",1.8,"17","39",1.39749908115702,1.95300368183472,-1.44279858994102,-0.558231233687499,-1.39961167434671,-0.0838826903647951,1.21595861853446,NA
"59-1998",1.58,"18","39",1.22506325447097,1.50077997745501,-1.44279858994102,-1.28018144676397,-1.85117813515064,-0.000577009048071635,0.566190950301026,1.8
"59-1999",1.71,"19","39",1.93671439165478,3.75086263484276,-1.68139933933125,-1.37736705237042,-2.30274459595457,-0.222725492559329,-0.6250497747936,1.58
"59-2000",1.53,"20","39",0.719416393840369,0.517559947726281,-1.44279858994102,-1.28018144676397,-1.17382844394475,-0.0838826903647951,-0.191871329304645,1.71
"59-2001",1.62,"21","39",1.34272950505797,1.80292252375322,-1.68139933933125,-1.94659702806532,-2.11459190395293,-0.278262613437139,-0.949933608910317,1.53
"59-2002",1.5,"22","39",1.66498662378271,2.77218045737536,-1.3234982152459,-1.5162036318082,-2.15222244235326,-0.139419811242605,-0.516755163421362,1.62
"59-2003",1.84,"23","39",1.90773951913787,3.63947007288038,-1.44279858994102,-1.34959973648286,-2.03933082715228,-0.111651250803708,1.10766400716222,1.5
"59-2004",1.71,"24","39",0.673127268234074,0.453100319240267,-1.20419784055079,-0.39162733836216,-1.85117813515064,-0.111651250803708,0.133012504812071,1.84
"59-2005",1.8,"25","39",1.34096274453864,1.79818108224061,-1.3234982152459,-1.55785460563953,-0.985675751943115,-0.0838826903647951,0.891074784417743,1.71
"59-2006",1.22,"26","39",1.79042662065474,3.20562748394914,-1.56209896463613,-1.69669118507731,-2.11459190395293,-0.0838826903647951,-1.27481744302703,1.8
"59-2007",1.6,"27","39",1.30138730890578,1.69360892778103,-1.44279858994102,-1.07192657760729,-0.985675751943115,-0.139419811242605,0.24130711618431,1.22
"59-2008",0.36,"28","39",1.64272544123923,2.69854687529461,-1.56209896463613,-1.36348339442664,-1.43724221274704,-0.167188371681519,-0.6250497747936,1.6
"59-2009",1.14,"29","39",0.685847943973208,0.470387402252277,-1.3234982152459,-1.01639194583218,-0.534109291139189,0.0549601118297387,-0.191871329304645,0.36
"59-2010",1.64,"30","39",1.94590154635527,3.78653282810783,-1.68139933933125,-1.58562192152709,-2.82957213355915,-0.000577009048071635,-0.516755163421362,1.14
"59-2011",1.58,"31","39",1.89784566022965,3.60181815005252,-1.68139933933125,-1.14134486732618,-2.41563621115555,-0.000577009048071635,0.24130711618431,1.64
"59-2012",1.65,"32","39",2.06851472639637,4.27875317331866,-1.56209896463613,-0.349976364530826,-3.20587751756242,-0.0838826903647951,0.349601727556549,1.58
"59-2013",1.59,"33","39",1.93989456058957,3.76319090620499,-1.56209896463613,-1.25241413087641,-1.92643921195129,-0.0561141299258978,-0.0835767179324065,1.65
"59-2014",1.64,"34","39",1.98371022146881,3.93510624275983,-1.56209896463613,-1.18299584115752,-1.17382844394475,-0.000577009048071635,-0.0835767179324065,1.59
"60-1981",3.23,"1","40",1.67452713058706,2.80404111107215,-1.44279858994102,-1.39125071031419,-2.22748351915391,-0.139419811242605,0.133012504812071,NA
"60-1982",2.96,"2","40",0.787259997782421,0.619778304108377,-1.20419784055079,-1.3218324205953,-0.797523059941479,-0.0283455694869847,0.674485561673265,3.23
"60-1983",3.6,"3","40",0.655106310936966,0.429164278629441,-1.20419784055079,-1.46066900003308,-1.70065598154933,0.0549601118297387,0.782780173045504,2.96
"60-1984",2.84,"4","40",0.193628463289469,0.0374919817958414,-0.965597091160558,-0.794253418731729,-0.496478752738862,-0.000577009048071635,0.457896338928787,3.6
"60-1985",3.6,"5","40",1.4208203200121,2.01873038175929,-1.3234982152459,-0.697067813125281,-1.55013382794802,-0.167188371681519,0.24130711618431,2.84
"60-1986",3.6,"6","40",0.649806029378993,0.422247875817293,-1.08489746585567,-0.822020734619286,-0.421217675938207,-0.0561141299258978,0.457896338928787,3.6
"60-1987",3.6,"7","40",0.555107665543213,0.308144520344835,-1.3234982152459,-0.905322682281955,-1.39961167434671,0.0271915513908257,0.24130711618431,3.6
"60-1988",3.51,"8","40",0.982310359115819,0.96493364162625,-1.20419784055079,-0.877555366394399,-1.88880867355097,-0.0283455694869847,0.0247178934398323,3.6
"60-1990",4.03,"10","40",0.654399606729236,0.428238845287379,-1.44279858994102,-0.405510996305938,-1.36198113594639,-0.139419811242605,-0.949933608910317,NA
"60-1992",3.14,"12","40",0.390445585142192,0.152447754957029,-1.3234982152459,-1.26629778882019,-0.722261983140825,-0.0283455694869847,1.10766400716222,NA
"60-1995",3.42,"15","40",0.777719490978069,0.604847606647188,-1.20419784055079,-0.683184155181503,-0.759892521541152,0.0271915513908257,-0.6250497747936,NA
"60-1997",3.15,"17","40",0.410586655062488,0.168581401315403,-1.08489746585567,0.0109987420074088,-0.910414675142461,0.0549601118297387,1.10766400716222,NA
"60-1998",2.94,"18","40",0.496097864197783,0.246113090861602,-0.965597091160558,-0.169488811261708,-1.17382844394475,0.110497232707549,0.133012504812071,3.15
"60-1999",3.75,"19","40",1.09891655339122,1.20761759131724,-1.44279858994102,-0.905322682281955,-0.759892521541152,-0.111651250803708,-0.949933608910317,2.94
"60-2000",3.16,"20","40",0.751924787395935,0.565390885900423,-1.08489746585567,-1.15522852526996,-0.64700090634017,0.0549601118297387,-0.733344386165839,3.75
"60-2001",3.42,"21","40",1.0056315979709,1.0112949108375,-1.3234982152459,-1.04415926171974,-1.43724221274704,-0.139419811242605,-1.27481744302703,3.16
"60-2002",1.49,"22","40",0.817294926610933,0.66797099706397,-1.08489746585567,-0.683184155181503,-0.985675751943115,-0.000577009048071635,-0.733344386165839,3.42
"60-2003",3.09,"23","40",0.815174813987744,0.664509977359953,-1.20419784055079,-0.974740972000846,-0.458848214338534,0.0271915513908257,0.999369395789981,1.49
"60-2004",3.02,"24","40",0.189034885939226,0.0357341881020563,-0.965597091160558,-0.141721495374152,-0.496478752738862,0.0271915513908257,-0.408460552049123,3.09
"60-2005",2.37,"25","40",0.555814369750943,0.308929613621638,-0.965597091160558,-0.697067813125281,-0.458848214338534,0.082728672268636,0.457896338928787,3.02
"60-2006",2.25,"26","40",0.999271260101332,0.998543051264504,-1.3234982152459,-1.09969389349485,-1.02330629034344,0.0549601118297387,-1.49140666577151,2.37
"60-2007",3.18,"27","40",0.462529414330622,0.213933459121028,-1.08489746585567,-0.766486102844173,-0.759892521541152,-0.0283455694869847,-0.300165940676884,2.25
"60-2008",0.85,"28","40",0.686908000284803,0.471842600855267,-1.3234982152459,-0.169488811261708,-1.0985673671441,-0.0561141299258978,-0.733344386165839,3.18
"60-2009",2.07,"29","40",0.250518152011711,0.0627593444873625,-1.20419784055079,-0.877555366394399,0.0679793232660454,0.16603435358536,-0.6250497747936,0.85
"60-2010",2.2,"30","40",1.1603998194637,1.3465277410114,-1.20419784055079,-1.04415926171974,-0.872784136742134,0.110497232707549,-0.949933608910317,2.07
"60-2011",2.19,"31","40",0.712349351763072,0.507441598957269,-1.20419784055079,-1.07192657760729,-1.21145898234508,0.138265793146462,-0.408460552049123,2.2
"60-2012",2.54,"32","40",1.68830786263779,2.85038343904459,-1.3234982152459,-1.26629778882019,-1.47487275114737,0.0549601118297387,0.24130711618431,2.19
"60-2013",2.21,"33","40",1.1816009456956,1.39618079486873,-1.20419784055079,-0.960857314057068,-1.13619790554442,0.0549601118297387,-0.408460552049123,2.54
"60-2014",2.07,"34","40",0.90739971309647,0.823374239327557,-1.20419784055079,-0.808137076675507,-1.17382844394475,0.110497232707549,-0.516755163421362,2.21
"61-1982",0.85,"2","41",-1.4614727912135,2.13590271945737,1.00285909130884,1.12169137750967,0.0679793232660454,1.01297544697202,-0.408460552049123,NA
"61-1983",0.9,"3","41",-1.3438065406265,1.80581601863057,1.30111002804662,0.677414323308764,0.519545784069972,1.04074400741093,-0.67919708047972,0.85
"61-1984",1,"4","41",-1.93849813143105,3.75777500556166,1.71866133947953,1.05921491676267,0.331393092068335,1.09628112828874,-0.949933608910317,0.9
"61-1985",1.35,"5","41",-1.13992237669648,1.29942302489336,0.644957967223493,0.517752256955314,0.180870938467027,0.846364084338572,-0.300165940676884,1
"61-1986",1.35,"6","41",-1.66323684252033,2.76635679431699,0.764258341918607,0.719065297140099,0.481915245669645,0.943554045874752,-1.00408091459644,1.35
"61-1987",1.35,"7","41",-1.41200349667242,1.99375387461514,1.06250927865639,0.191486295276525,1.00874278327422,1.09628112828873,-0.0835767179324065,1.35
"61-1988",1.23,"8","41",-1.36677442737772,1.86807233533369,0.883558716613723,1.2952371018069,-0.308326060737226,1.17958680960547,0.24130711618431,1.35
"61-1989",0.86,"9","41",-1.45334569282461,2.11221370285183,0.764258341918607,0.462217625180201,0.858220629672916,0.874132644777485,-0.408460552049123,1.23
"61-1990",1.2,"10","41",-1.25158164151778,1.56645660538433,0.108106281095476,0.663530665364986,0.594806860870626,0.874132644777485,-1.22067013734091,0.86
"61-1992",0.75,"12","41",-1.70987932023049,2.92368728975188,1.18180965335151,0.538577743870981,1.00874278327422,1.12404968872764,-0.246018634990765,NA
"61-1994",1.19,"14","41",-1.752988276902,3.07296789895584,1.8976119015222,0.962029311156218,0.632437399270953,1.08239684806929,-0.570902469107481,NA
"61-1995",0.18,"15","41",-1.25688192307575,1.57975216855459,1.06250927865639,0.510810427983425,1.04637332167455,0.985206886533106,-0.841638997538078,1.19
"61-1997",0.6,"17","41",-1.41836383454199,2.01175596713664,0.883558716613722,1.32994624666634,-0.0825428303352627,1.01297544697202,0.133012504812071,NA
"61-1998",0.52,"18","41",-0.544524081684206,0.296506475534028,0.525657592528378,-0.266674416868156,0.895851168073243,0.957438326094193,-0.516755163421361,0.6
"61-1999",0.43,"19","41",-1.83143244396,3.35414479678929,1.18180965335151,0.94120382424055,0.632437399270953,1.01297544697202,-0.67919708047972,0.52
